id,emb_index
1993421692,153
2016092412,154
2017044411,155
2036543055,156
2041487770,157
2047580552,158
2059742939,159
2061048752,160
2063728316,161
2064844522,162
2083511275,163
2113276834,164
2117424212,165
2141166202,166
2142186079,167
2157253577,168
2158661700,169
2158661701,170
2158661702,171
2166894552,172
2244402931,173
2284029784,174
2286611609,175
2288077211,176
2288077212,177
2288083504,178
2288083505,179
2288261386,180
2289514617,181
2289638620,182
2289638621,183
2293385977,184
2293385981,185
2318283482,186
2320535811,187
2337428151,188
2343293160,189
2350550311,190
2351494976,191
2351821191,192
2354425570,193
2358690326,194
2364622662,195
2364622666,196
2365729936,197
2368776020,198
2371634622,199
2377054882,200
2382416503,201
2384952413,202
2387049947,203
2387049948,204
2387049950,205
2387049953,206
2387049956,207
2387372462,208
2387372482,209
2387372487,210
2387372635,211
2387449157,212
2387449172,213
2389083000,214
2389083003,215
2389221105,216
2389221106,217
2394670440,218
2395310489,219
2395310495,220
2395796943,221
2396921968,222
2396964146,223
2396964148,224
2396964166,225
2397173946,226
2401093107,227
2402183471,228
2402183541,229
2403065760,230
2406017153,231
2408960070,232
2412822743,233
2415632354,234
2415632358,235
2415647276,236
2420625112,237
2424449537,238
2425124573,239
2425166799,240
2425619657,241
2425619663,242
2425650160,243
2425650166,244
2429987845,245
2449478018,246
2462566030,247
2482484633,248
2491995519,249
2492065420,250
2492065421,251
2492117651,252
2494989015,253
2494989722,254
2498069861,255
2498069862,256
2498123586,257
2499067424,258
2503480608,259
2503648801,260
2503648802,261
2503782285,262
2518322113,263
2548738835,264
2558990266,265
2577971469,266
2589536400,267
2615995717,268
2619184963,269
2619184964,270
2636870918,271
2636870924,272
2641296796,273
2652535826,274
2689338016,275
2723887233,276
2742617903,277
2750067884,278
2750069893,279
2750130573,280
2750268148,281
2750466212,282
2750475980,283
2750475984,284
2750475987,285
2751709337,286
2752157615,287
2752157616,288
2752166622,289
2754274368,290
2754274371,291
2764605769,292
2766353029,293
2767063114,294
2774967401,295
2781868124,296
2786031336,297
2788472654,298
2797027214,299
2797027215,300
2797027217,301
2797027218,302
2797027219,303
2797027221,304
2797027222,305
2797027223,306
2797027224,307
2797027226,308
2797027227,309
2797027228,310
2797027230,311
2797027231,312
2797050040,313
2800433552,314
2800433553,315
2809239000,316
2813863622,317
2821073960,318
2822469427,319
2822480367,320
2822556343,321
2822999392,322
2842891701,323
2842891767,324
2852335636,325
2855422566,326
2857835776,327
2857835836,328
2857835858,329
2862501867,330
2862501869,331
2877398441,332
2882268231,333
2894338025,334
2947232896,335
2947296723,336
2947471198,337
2947477192,338
2947497580,339
2947688933,340
2947709763,341
2947779441,342
2951228287,343
2951266146,344
2951288375,345
2952011587,346
2952036048,347
2952037515,348
2952469921,349
2955482478,350
2956860298,351
2989773646,352
3018049022,353
3029042296,354
3078816553,355
3087736892,356
3095756388,357
3095756389,358
3117927565,359
3292801557,360
3308015198,361
3308160493,362
3357310694,363
3357314293,364
3357314493,365
3357314593,366
3357314693,367
3357314793,368
3412638339,369
3413153869,370
3444516890,371
3451927404,372
3468187923,373
3468190495,374
3468191745,375
3468194739,376
3468208178,377
3468240103,378
3469711369,379
3470098889,380
3470117628,381
3470123715,382
3471612736,383
3505895988,384
3546200422,385
3560687876,386
3603182766,387
3627137801,388
3645196297,389
3649216033,390
3649315951,391
3649315952,392
3649315954,393
3649315957,394
3649315958,395
3649315963,396
3649315968,397
3649315971,398
3649315972,399
3649315973,400
3649315974,401
3649315977,402
3649315980,403
3656353976,404
3667415550,405
3679513844,406
3679513848,407
3681868670,408
3686446596,409
3688296939,410
3689713593,411
3693645742,412
3707040197,413
3728055248,414
3728055255,415
3728226864,416
3729405946,417
3729405950,418
3733268385,419
3734768349,420
3734768353,421
3734768361,422
3734780519,423
3734782252,424
3734782254,425
3734782255,426
3734796239,427
3734796240,428
3756000525,429
3817372624,430
3817842539,431
3819641751,432
3821865349,433
3821908614,434
3821908615,435
3821912542,436
3835426103,437
3848953995,438
3861036044,439
3862512838,440
3862512839,441
3862512840,442
3880754814,443
3884320162,444
3893757708,445
3901057805,446
3908607178,447
3908616345,448
3908617916,449
3908622559,450
3908631116,451
3908631117,452
3908631118,453
3912215241,454
3934475666,455
3953302006,456
3956551447,457
4010771005,458
4010773172,459
4010782919,460
4010800752,461
4012630815,462
4018042605,463
4023215741,464
4026238730,465
4069637955,466
4072925890,467
4092634179,468
4100712253,469
4101281695,470
4102952994,471
4102953046,472
4102953047,473
4103489957,474
4106290789,475
4108323609,476
4109112089,477
4109844314,478
4111175718,479
4113170689,480
4113170790,481
4113484532,482
4114109589,483
4114223223,484
4115867390,485
4115924889,486
4117174391,487
4118841012,488
4120622589,489
4120751192,490
4125872402,491
4127624790,492
4127641889,493
4130344175,494
4130886590,495
4130887091,496
4130952490,497
4132226289,498
4132269590,499
4133317255,500
4136063883,501
4138213602,502
4138714301,503
4138865439,504
4141087689,505
4151960791,506
4151974891,507
4155861239,508
4159498391,509
4172566590,510
4175387355,511
4176052191,512
4176161856,513
4181146662,514
4189508836,515
4189508837,516
4189514492,517
4189514493,518
4189588189,519
4193047589,520
4193102182,521
4202213557,522
4208686122,523
4209315689,524
4212895904,525
4215357772,526
4215357782,527
4216912411,528
4227994486,529
4230007443,530
4230057469,531
4230057470,532
4230159381,533
4230714096,534
4231543790,535
4231564390,536
4231956395,537
4233891165,538
4239348395,539
4243896493,540
4267699548,541
4267713992,542
4267739960,543
4267978889,544
4267978890,545
4268008045,546
4268536410,547
4281616302,548
4283906490,549
4287462312,550
4295625189,551
4298781493,552
4306978099,553
4310834889,554
4314960492,555
4320710191,556
4322819896,557
4327828192,558
4327830190,559
4327831090,560
4327880796,561
4329270391,562
4329278791,563
4329289496,564
4330502501,565
4348351994,566
4349441789,567
4350520589,568
4356511072,569
4359773997,570
4361883292,571
4367567491,572
4380124722,573
4384313889,574
4386658661,575
4388879693,576
4388958591,577
4391663555,578
4397783953,579
4397783954,580
4397817390,581
4402284589,582
4402518618,583
4407853808,584
4408056599,585
4408061217,586
4414721792,587
4414992294,588
4418610444,589
4426054189,590
4426115094,591
4449799360,592
4450701489,593
4451302693,594
4456766477,595
4459134995,596
4464734593,597
4471145297,598
4477484889,599
4485288089,600
4485305789,601
4490929295,602
4496980704,603
4500146496,604
4508638092,605
4508668289,606
4511622295,607
4511657890,608
4516525841,609
4520406191,610
4520850391,611
4523492193,612
4523576989,613
4525626693,614
4525631091,615
4525655090,616
4525672889,617
4529272690,618
4529295689,619
4535608234,620
4535608235,621
4535608236,622
4535608239,623
4535608240,624
4535608247,625
4535625319,626
4539348473,627
4547014690,628
4549455673,629
4549455674,630
4574490996,631
4574851490,632
4574851590,633
4578346990,634
4579193209,635
4584999126,636
4643011762,637
4656532742,638
4675283924,639
4693754689,640
4709433990,641
4716060391,642
4730515129,643
4748626634,644
4750706928,645
4750706939,646
4752278790,647
4752278791,648
4761481505,649
4763491323,650
4764183521,651
4766067250,652
4766072123,653
4766104226,654
4766113222,655
4767522581,656
4768196822,657
4771027543,658
4777338335,659
4785654290,660
4786164740,661
4786164741,662
4806999921,663
4807301122,664
4807305221,665
4809187645,666
4812143437,667
4815199522,668
4815199524,669
4815200622,670
4815251923,671
4835289322,672
4849529621,673
4850362994,674
4857984921,675
4858238445,676
4858238448,677
4858238449,678
4858261314,679
4876177138,680
4879782122,681
4884044401,682
4884044402,683
4884044403,684
4884044404,685
4884044405,686
4887171420,687
4888101934,688
4888101935,689
4888105968,690
4914746121,691
4924457804,692
4934365721,693
4937268293,694
4945251730,695
4948970932,696
4959582021,697
4959584321,698
4963234085,699
4968402021,700
4972214621,701
4986844848,702
4988070521,703
4988886021,704
4997630050,705
4999891023,706
5004472847,707
5037253849,708
5037354531,709
5074256993,710
5078512792,711
5095126047,712
5107708726,713
5117014318,714
5122541676,715
5132988280,716
5136000979,717
5140005875,718
5140005876,719
5145095380,720
5163071822,721
5212483521,722
5218480022,723
5219680421,724
5219799122,725
5221261212,726
5225221592,727
5225221593,728
5235202231,729
5235210921,730
5252474255,731
5253975092,732
5253975093,733
5256138598,734
5259671221,735
5267406360,736
5269271952,737
5273696999,738
5279078502,739
5284416524,740
5305125222,741
5315093466,742
5316329322,743
5316345744,744
5316382722,745
5316528821,746
5318190722,747
5319462421,748
5320189422,749
5320229022,750
5325958047,751
5340691021,752
5347355028,753
5358449094,754
5360905203,755
5366460021,756
5368039121,757
5404745222,758
5404913922,759
5416873795,760
5421895898,761
5473545424,762
5485728005,763
5487842936,764
5494448223,765
5502537381,766
5502652112,767
5502652269,768
5531388870,769
5535440122,770
5535440129,771
5535450488,772
5538511519,773
5545083523,774
5545083524,775
5545178421,776
5545680334,777
5546044381,778
5546044657,779
5562077593,780
5585276822,781
5595214521,782
5598941424,783
5607635968,784
5612040770,785
5612040774,786
5619995327,787
5628064911,788
5643141423,789
5643722713,790
5643722715,791
5643722716,792
5643722717,793
5661341221,794
5668936655,795
5671452321,796
5674258521,797
5674288421,798
5674367822,799
5674478321,800
5674478322,801
5674484621,802
5683856621,803
5720245326,804
5720245327,805
5720245329,806
5739398521,807
5742856152,808
5752083466,809
5753833721,810
5764069757,811
5764093154,812
5800007553,813
5803790418,814
5803790419,815
5805093021,816
5809821567,817
5809835219,818
5809846446,819
5839575786,820
5845250696,821
5865370890,822
5865719685,823
5868472486,824
5919172271,825
5919187127,826
5919187128,827
5922811179,828
5938607987,829
5968252305,830
5975911385,831
5975911585,832
5995831669,833
5999592015,834
6001360095,835
6006975086,836
6013240887,837
6013253586,838
6048957923,839
6052307078,840
6052307079,841
6052586951,842
6052841722,843
6060867185,844
6066620752,845
6083343644,846
6104111925,847
6132261957,848
6136469538,849
6136486486,850
6152439514,851
6152442458,852
6297154692,853
6313722685,854
6320114785,855
6328738685,856
6330512661,857
6333462986,858
6341212892,859
6342541189,860
6342921802,861
6354006705,862
6360373598,863
6378158389,864
6380350985,865
6385362088,866
6385794587,867
6385815085,868
6385815186,869
6385833685,870
6387348986,871
6406850087,872
6411351655,873
6414179768,874
6416701255,875
6420636212,876
6421749085,877
6422481734,878
6430665185,879
6444850928,880
6444850936,881
6466483486,882
6467811489,883
6475413085,884
6477455088,885
6480608685,886
6482340085,887
6482340685,888
6497854485,889
6504186485,890
6510707285,891
6520902685,892
6521904616,893
6524095985,894
6524096086,895
6528572785,896
6529950831,897
6530013813,898
6531924567,899
6536736917,900
6536736920,901
6536736921,902
6536736923,903
6536736925,904
6536736926,905
6536736927,906
6536736928,907
6536736929,908
6536736930,909
6536736931,910
6536736932,911
6536736934,912
6565450987,913
6565740085,914
6578140506,915
6584902127,916
6589217791,917
6593516896,918
6601909419,919
6635006623,920
6674303786,921
6725987207,922
6744670085,923
6813885086,924
6824578303,925
6827115351,926
6844031185,927
6853130686,928
6858563287,929
6861021286,930
6865465686,931
6865475485,932
6866542586,933
6866553085,934
6866565485,935
6866622685,936
6871960585,937
6872888985,938
6912989485,939
6927596685,940
6929993786,941
6935665504,942
6944517885,943
6944534389,944
6944977785,945
6966443914,946
6967160359,947
6976689085,948
6982131585,949
7011916885,950
7013484485,951
7027231216,952
7038671385,953
7038676385,954
7038696986,955
7042178285,956
7042178385,957
7042178485,958
7063901486,959
7065885286,960
7076905987,961
7112753924,962
7112753938,963
7114152486,964
7114205187,965
7114205285,966
7128637288,967
7128637289,968
7128645187,969
7128710486,970
7128785685,971
7128790586,972
7128794985,973
7128795085,974
7166493259,975
7171448685,976
7175302448,977
7202712542,978
7202717620,979
7208560979,980
7208623657,981
7218281185,982
7234792886,983
7234792888,984
7234792890,985
7257899887,986
7260112695,987
7260124985,988
7260179487,989
7276528725,990
7291518885,991
7292479204,992
7296805985,993
7296806085,994
7297023585,995
7297023785,996
7308299086,997
7308299285,998
7308299385,999
7308317688,1000
7309478688,1001
7309478730,1002
7311940324,1003
7345655587,1004
7345655589,1005
7353389585,1006
7362504330,1007
7379601318,1008
7391483585,1009
7409681592,1010
7433734285,1011
7433734486,1012
7479950986,1013
7479951086,1014
7505669886,1015
7550825286,1016
7569448885,1017
7569461185,1018
7569592906,1019
7603659285,1020
7603682388,1021
7606005044,1022
7606020214,1023
7606020215,1024
7606020216,1025
7611727585,1026
7612398606,1027
7615372585,1028
7620480732,1029
7638492187,1030
7650238153,1031
7655326733,1032
7656421958,1033
7661529637,1034
7663472129,1035
7669773995,1036
7669774290,1037
7671113793,1038
7672750385,1039
7681131216,1040
7685445797,1041
7685479400,1042
7687140487,1043
7701575583,1044
7701687498,1045
7710552319,1046
7712862235,1047
7716592885,1048
7716632886,1049
7744318837,1050
7744318839,1051
7744329331,1052
7744329332,1053
7744329333,1054
7744329337,1055
7746897387,1056
7750374787,1057
7760308553,1058
7760308555,1059
7760352953,1060
7760368206,1061
7760496216,1062
7760496243,1063
7760817485,1064
7761509987,1065
7761526786,1066
7761546185,1067
7769330485,1068
7772231085,1069
7777641965,1070
7795999485,1071
7812509649,1072
7814928885,1073
7815016085,1074
7829971588,1075
7829971785,1076
7831924346,1077
7832305829,1078
7832314462,1079
7832314464,1080
7832314468,1081
7832314469,1082
7832314473,1083
7832314474,1084
7832314479,1085
7832314480,1086
7832314482,1087
7832351385,1088
7832351393,1089
7832351395,1090
7832351396,1091
7832351400,1092
7832351455,1093
7832400936,1094
7832425094,1095
7832425102,1096
7832425109,1097
7832425114,1098
7835324592,1099
7842672184,1100
7852686602,1101
7856376501,1102
7875066221,1103
7875144949,1104
7875144950,1105
7875144951,1106
7890220585,1107
7890224385,1108
7890240185,1109
7899300585,1110
7899341286,1111
7904237385,1112
7904286285,1113
7919936887,1114
7920807933,1115
7928655685,1116
7928655785,1117
7928655787,1118
7928660485,1119
7928666585,1120
7928726485,1121
7930649143,1122
7930680202,1123
7934541285,1124
7938768157,1125
7942476493,1126
7942476544,1127
7942478151,1128
7942478152,1129
7942484130,1130
7942484131,1131
7952389085,1132
7952389086,1133
7952468285,1134
7955624687,1135
7958955185,1136
7959420686,1137
7959447324,1138
7959447328,1139
7966582646,1140
7966585057,1141
7966799275,1142
7981483619,1143
7992226385,1144
7992328585,1145
7996674285,1146
7996716587,1147
7996836986,1148
7997200485,1149
7997219386,1150
8010355089,1151
8043784113,1152
8062887255,1153
8063828834,1154
8064480089,1155
8065673681,1156
8065696544,1157
8065696545,1158
8065706589,1159
8065706590,1160
8065737301,1161
8066210605,1162
8066529272,1163
8066572723,1164
8068972731,1165
8071225814,1166
8073955118,1167
8088238701,1168
8088245968,1169
8088531377,1170
8102730117,1171
8142260419,1172
8142295518,1173
8142295717,1174
8142327617,1175
8145893918,1176
8146014317,1177
8146014418,1178
8146241343,1179
8148711017,1180
8154382979,1181
8154382982,1182
8154400367,1183
8154400369,1184
8154400381,1185
8154400429,1186
8154406220,1187
8154466344,1188
8154475771,1189
8163228817,1190
8163234117,1191
8176169117,1192
8198782217,1193
8198782317,1194
8198782417,1195
8234272800,1196
8237591686,1197
8237592900,1198
8237592904,1199
8237592906,1200
8237603252,1201
8237607380,1202
8237607386,1203
8240043484,1204
8274231117,1205
8274237817,1206
8274238017,1207
8288795918,1208
8288813418,1209
8288813617,1210
8292596518,1211
8293933917,1212
8306416717,1213
8310544717,1214
8311623817,1215
8328556517,1216
8329523317,1217
8329523318,1218
8341459102,1219
8341459108,1220
8342005124,1221
8342005125,1222
8342005126,1223
8342005127,1224
8342005129,1225
8343046517,1226
8343046525,1227
8343046535,1228
8345130786,1229
8345130790,1230
8345130794,1231
8365233883,1232
8370799700,1233
8370799701,1234
8370799704,1235
8370799710,1236
8370799715,1237
8370818141,1238
8370818142,1239
8370818143,1240
8370818145,1241
8370818147,1242
8370818149,1243
8370818154,1244
8379952110,1245
8383829432,1246
8398335297,1247
8398364569,1248
8440062317,1249
8442332917,1250
8457589817,1251
8457589917,1252
8457590418,1253
8458111285,1254
8461056617,1255
8461056618,1256
8461057418,1257
8491530218,1258
8497698117,1259
8500807617,1260
8500807717,1261
8503008017,1262
8503014517,1263
8503025318,1264
8503045717,1265
8506554317,1266
8506640818,1267
8506798917,1268
8506829817,1269
8506914317,1270
8506914417,1271
8506935717,1272
8506976317,1273
8507226917,1274
8521166113,1275
8521190118,1276
8521190125,1277
8521190140,1278
8521190142,1279
8521190144,1280
8521190145,1281
8521190147,1282
8521190159,1283
8521190163,1284
8521190188,1285
8531590418,1286
8531611721,1287
8531614719,1288
8532526917,1289
8532628917,1290
8532629117,1291
8550877817,1292
8552805818,1293
8559078717,1294
8567695118,1295
8571044917,1296
8571320418,1297
8571358317,1298
8572144455,1299
8574634220,1300
8574682517,1301
8574701917,1302
8574820019,1303
8574855517,1304
8586047617,1305
8588992018,1306
8588999317,1307
8589008017,1308
8589016617,1309
8601391623,1310
8602983117,1311
8605708588,1312
8607245917,1313
8607245918,1314
8607245919,1315
8607277417,1316
8607277618,1317
8614318817,1318
8628295817,1319
8635377392,1320
8635420868,1321
8635420881,1322
8635420894,1323
8635420896,1324
8635420906,1325
8635420910,1326
8635430118,1327
8635430127,1328
8635430136,1329
8640228617,1330
8640228618,1331
8656002917,1332
8658625917,1333
8658626017,1334
8693101033,1335
8694016720,1336
8705085617,1337
8712528707,1338
8721791769,1339
8723665617,1340
8724338758,1341
8739771080,1342
8746731118,1343
8746737717,1344
8752547372,1345
8752547379,1346
8752547388,1347
8752547390,1348
8752547391,1349
8752547395,1350
8752547399,1351
8752547402,1352
8752547408,1353
8752547416,1354
8752578518,1355
8752578527,1356
8752578529,1357
8752578536,1358
8752578552,1359
8762647927,1360
8767680479,1361
8789189917,1362
8790144917,1363
8791761128,1364
8797915818,1365
8804283117,1366
8806556218,1367
8806895469,1368
8807143124,1369
8811711717,1370
8811711817,1371
8820493195,1372
8826876277,1373
8838647417,1374
8838664417,1375
8839111703,1376
8839111704,1377
8839185347,1378
8839204532,1379
8839204533,1380
8839204542,1381
8839204545,1382
8839204554,1383
8839204562,1384
8839204568,1385
8839204572,1386
8839204578,1387
8853199784,1388
8872057107,1389
8872656818,1390
8875295120,1391
8897472690,1392
8897472694,1393
8897472703,1394
8897472704,1395
8897472705,1396
8897472706,1397
8897491719,1398
8897491720,1399
8897491735,1400
8897753273,1401
8897753275,1402
8897753281,1403
8897753297,1404
8919476512,1405
8919476513,1406
8926879559,1407
8930405117,1408
8930434718,1409
8930445219,1410
8930445222,1411
8930445320,1412
8930445321,1413
8938779417,1414
8938825616,1415
8938908301,1416
8938921130,1417
8939083717,1418
8939117117,1419
8939117118,1420
8939117146,1421
8939132120,1422
8939176517,1423
8939177818,1424
8939207619,1425
8939208017,1426
8939212618,1427
8939242718,1428
8939242719,1429
8939242817,1430
8939265218,1431
8939272017,1432
8939296417,1433
8939299917,1434
8939326817,1435
8939326918,1436
8939326919,1437
8939340317,1438
8941083285,1439
8941083286,1440
8944454017,1441
8944460417,1442
8954040818,1443
8954043762,1444
8960354317,1445
8962559551,1446
8968147317,1447
8968683920,1448
8968684017,1449
8968753517,1450
8992852392,1451
8992862190,1452
9004069698,1453
9006513117,1454
9006749195,1455
9009753717,1456
9022456720,1457
9022593698,1458
9045289717,1459
9050272472,1460
9062560765,1461
9066262075,1462
9066649228,1463
9066649230,1464
9066673790,1465
9067963245,1466
9069293219,1467
9073223879,1468
9073223881,1469
9080923131,1470
9084468271,1471
9103892203,1472
9105333718,1473
9107111832,1474
9119090617,1475
9119785649,1476
9122470239,1477
9129791848,1478
9130324314,1479
9135418317,1480
9135444017,1481
9135444318,1482
9137454460,1483
9137470728,1484
9137481219,1485
9137662125,1486
9137662218,1487
9150259323,1488
9158125917,1489
9158127617,1490
9158165017,1491
9160454085,1492
9160548360,1493
9162063317,1494
9162236818,1495
9162239218,1496
9162240019,1497
9162718322,1498
9162718323,1499
9173872217,1500
9175292867,1501
9175293258,1502
9175298865,1503
9176503356,1504
9182807226,1505
9195133417,1506
9196143650,1507
9196811023,1508
9197564106,1509
9209920658,1510
9210046374,1511
9210046376,1512
9210069292,1513
9210086871,1514
9210087294,1515
9210117768,1516
9210121019,1517
9210122059,1518
9210122060,1519
9210123956,1520
9210123958,1521
9210128674,1522
9210132184,1523
9210132327,1524
9210132452,1525
9215227740,1526
9215809137,1527
9223438809,1528
9225480625,1529
9226712260,1530
9234922017,1531
9242817509,1532
9246033536,1533
9249744817,1534
9249744917,1535
9255415817,1536
9255415917,1537
9255583504,1538
9263538664,1539
9269568652,1540
9269582779,1541
9269585359,1542
9269791625,1543
9277080147,1544
9279962387,1545
9288012618,1546
9288169817,1547
9289800072,1548
9290749063,1549
9300048617,1550
9300368517,1551
9300368617,1552
9300373817,1553
9301124417,1554
9308038617,1555
9321581249,1556
9327676223,1557
9333837145,1558
9347272466,1559
9350076523,1560
9350090017,1561
9350722617,1562
9383380297,1563
9385811118,1564
9398058622,1565
9398058623,1566
9404423197,1567
9447068697,1568
9447079043,1569
9447079045,1570
9456281117,1571
9502364834,1572
9502365327,1573
9506353899,1574
9506353900,1575
9506353901,1576
9506358689,1577
9506358762,1578
9506362194,1579
9506372584,1580
9506374496,1581
9506376287,1582
9506376784,1583
9506380092,1584
9506383549,1585
9526510249,1586
9526510250,1587
9529174200,1588
9529174201,1589
9529174203,1590
9529174204,1591
9529174205,1592
9529174206,1593
9529174207,1594
9529174208,1595
9529242265,1596
9566233377,1597
9568171890,1598
9572458357,1599
9575850466,1600
9575874039,1601
9575881369,1602
9575887068,1603
9575887479,1604
9575893173,1605
9575897440,1606
9575904367,1607
9575907677,1608
9575907790,1609
9579338933,1610
9580485211,1611
9585575733,1612
9585575753,1613
9585575758,1614
9588766014,1615
9591615680,1616
9591626917,1617
9594480739,1618
9598072723,1619
9599370377,1620
9599414026,1621
9599420916,1622
9602963437,1623
9602970089,1624
9602972583,1625
9602997658,1626
9605405386,1627
9610934717,1628
9611079558,1629
9611079571,1630
9611079572,1631
9611079576,1632
9627138940,1633
9627464724,1634
9627464732,1635
9629672939,1636
9634192604,1637
9643043217,1638
9643094117,1639
9643331316,1640
9643780733,1641
9643780736,1642
9643780737,1643
9643780738,1644
9643780740,1645
9645278713,1646
9649433027,1647
9652195198,1648
9652195206,1649
9652195213,1650
9652199617,1651
9652199626,1652
9659043072,1653
9664227596,1654
9668691330,1655
9669019442,1656
9670534117,1657
9671442217,1658
9677930012,1659
9680576172,1660
9685164623,1661
9685164696,1662
9685306621,1663
9685306819,1664
9685306821,1665
9685307117,1666
9685307817,1667
9685308017,1668
9685308117,1669
9685570758,1670
9686310415,1671
9688419233,1672
9688419234,1673
9690114394,1674
9703835717,1675
9714522817,1676
9714522822,1677
9723540938,1678
9723540940,1679
9723540941,1680
9723540942,1681
9723540947,1682
9723540965,1683
9723540981,1684
9732306588,1685
9733432676,1686
9733450121,1687
9733461858,1688
9733467636,1689
9733470522,1690
9735749122,1691
9735749144,1692
9738588165,1693
9738588171,1694
9738588172,1695
9738588173,1696
9738588174,1697
9738588195,1698
9738588208,1699
9739244754,1700
9740178181,1701
9740178183,1702
9740178184,1703
9740178189,1704
9740178191,1705
9740178193,1706
9740178194,1707
9740178195,1708
9740178197,1709
9740178199,1710
9742050968,1711
9742050969,1712
9742050970,1713
9742050975,1714
9742050978,1715
9742050980,1716
9742050982,1717
9742050983,1718
9742050984,1719
9742050985,1720
9742050988,1721
9747243121,1722
9747243122,1723
9747243126,1724
9747243127,1725
9747243130,1726
9747518617,1727
9753012822,1728
9753012823,1729
9753012825,1730
9753050436,1731
9760243386,1732
9764481623,1733
9764481626,1734
9764481629,1735
9764481633,1736
9764481635,1737
9764481637,1738
9765286825,1739
9765286837,1740
9765286838,1741
9765286839,1742
9767803342,1743
9768190671,1744
9768326060,1745
9768326066,1746
9768326070,1747
9768326073,1748
9773155386,1749
9775123420,1750
9775123421,1751
9775123422,1752
9775123423,1753
9776584456,1754
9776584464,1755
9776584465,1756
9776584474,1757
9776584483,1758
9776584484,1759
9776584502,1760
9776584510,1761
9776616321,1762
9776616325,1763
9778082486,1764
9778082487,1765
9778082488,1766
9778082489,1767
9778082490,1768
9778098799,1769
9779858690,1770
9779858695,1771
9779934122,1772
9781114700,1773
9781135166,1774
9781548015,1775
9781589032,1776
9781589037,1777
9781589040,1778
9782031026,1779
9783888905,1780
9783888906,1781
9783888907,1782
9783893144,1783
9783893148,1784
9783893159,1785
9784949181,1786
9786812726,1787
9786812728,1788
9786812749,1789
9786812750,1790
9786812751,1791
9786812752,1792
9788494640,1793
9788541973,1794
9789086963,1795
9789086974,1796
9789086985,1797
9791272952,1798
9791272953,1799
9791272957,1800
9791272959,1801
9791272961,1802
9791272965,1803
9791272971,1804
9791272973,1805
9791272976,1806
9791272987,1807
9791272993,1808
9795452406,1809
9802160059,1810
9805672537,1811
9805672538,1812
9806396621,1813
9806396641,1814
9806396657,1815
9806747773,1816
9806766874,1817
9808531214,1818
9808601545,1819
9808601546,1820
9814971373,1821
9814971381,1822
9814971402,1823
9814971403,1824
9814971407,1825
9814971414,1826
9819661849,1827
9826075478,1828
9826280656,1829
9826280657,1830
9826280658,1831
9826280663,1832
9826280664,1833
9826280671,1834
9826280677,1835
9831601971,1836
9831601987,1837
9831601995,1838
9836179597,1839
9836179598,1840
9838444894,1841
9838469224,1842
9838871558,1843
9838871580,1844
9842702695,1845
9842702698,1846
9842702709,1847
9842702710,1848
9843682912,1849
9846873435,1850
9846873456,1851
9846873457,1852
9846873458,1853
9846873459,1854
9846873460,1855
9846873467,1856
9846873471,1857
9848822146,1858
9866863617,1859
9866908199,1860
9866908200,1861
9867793481,1862
9871773742,1863
9871773743,1864
9871773747,1865
9873276490,1866
9873276510,1867
9882757225,1868
9882757229,1869
9883968506,1870
9883968509,1871
9883968512,1872
9886702849,1873
9886705938,1874
9886708645,1875
