id,emb_index
9739364817,322
9741255649,323
9741680117,324
9741778117,325
9741778118,326
9741778217,327
9741778317,328
9741993747,329
9742085429,330
9743917662,331
9743917663,332
9745053200,333
9749173617,334
9749200617,335
9749276617,336
9749721429,337
9749740416,338
9749742024,339
9749742039,340
9750029825,341
9750717331,342
9751353769,343
9751353770,344
9751353772,345
9751353774,346
9751677188,347
9751677191,348
9751677193,349
9751960079,350
9752687638,351
9753855717,352
9754334149,353
9756979820,354
9756992915,355
9757052317,356
9757052318,357
9757297422,358
9757358396,359
9757371266,360
9757486017,361
9757570014,362
9760887003,363
9761658938,364
9764514518,365
9764751719,366
9764836074,367
9768160348,368
9768160354,369
9768160362,370
9768763781,371
9768889076,372
9769493417,373
9770327532,374
9772920456,375
9775171751,376
9775171752,377
9775247842,378
9775640120,379
9776769124,380
9778654017,381
9778654118,382
9780854217,383
9781500552,384
9781500553,385
9781500554,386
9781570628,387
9781570636,388
9781570638,389
9782027919,390
9782709823,391
9783881417,392
9783881517,393
9784449094,394
9784449095,395
9785597608,396
9785689977,397
9786843952,398
9786857452,399
9787392329,400
9787392330,401
9788663658,402
9793386419,403
9793484954,404
9793883256,405
9793896834,406
9795124615,407
9796844570,408
9797382117,409
9797455823,410
9798527418,411
9798534217,412
9799031327,413
9799429738,414
9802142817,415
9802147168,416
9803104243,417
9803104245,418
9803132219,419
9803696057,420
9803696059,421
9803696060,422
9804560501,423
9804566910,424
9804566911,425
9804566912,426
9804709579,427
9805439441,428
9805904775,429
9806003017,430
9806485490,431
9806743517,432
9806745785,433
9808050702,434
9808615118,435
9808854817,436
9809119417,437
9809135268,438
9809185563,439
9809185564,440
9809352217,441
9811858617,442
9812077889,443
9812077891,444
9812077894,445
9812144196,446
9812144198,447
9812162924,448
9812258821,449
9812700618,450
9812806018,451
9812872024,452
9812960818,453
9814571817,454
9815304162,455
9816313731,456
9816361901,457
9816367397,458
9816962425,459
9819643254,460
9819786619,461
9819786623,462
9819786629,463
9819786630,464
9819786631,465
9819786633,466
9820171239,467
9822832283,468
9822966765,469
9822985006,470
9822985009,471
9822985010,472
9823496617,473
9825750564,474
9828013790,475
9828013792,476
9828013795,477
9828013798,478
9828563717,479
9828563718,480
9830887473,481
9830887500,482
9831179456,483
9831179459,484
9831623445,485
9831667698,486
9833556037,487
9834184817,488
9834374892,489
9834652578,490
9837279444,491
9842014034,492
9843408151,493
9843480054,494
9843978887,495
9843978888,496
9844745590,497
9845863363,498
9846514617,499
9847829899,500
9848267065,501
9848433126,502
9848775966,503
9850263917,504
9853136317,505
9853137369,506
9853609619,507
9855520318,508
9855543317,509
9855647691,510
9855647709,511
9855647710,512
9855647711,513
9857220960,514
9857709608,515
9857951817,516
9858113560,517
9861570020,518
9862394117,519
9862416017,520
9862437418,521
9863001017,522
9863913417,523
9864750517,524
9866958801,525
9866958802,526
9866958803,527
9866958804,528
9866958805,529
9866958806,530
9866958807,531
9866958808,532
9866958809,533
9866958810,534
9866958811,535
9866958812,536
9868062649,537
9868166412,538
9868166413,539
9868440667,540
9868472019,541
9870323390,542
9871850421,543
9872835917,544
9872876738,545
9873902417,546
9875011595,547
9878752117,548
9880369217,549
9881115317,550
9881121217,551
9881445618,552
9883618856,553
9884449628,554
9885078918,555
9887090317,556
9889069098,557
9890701397,558
9890701398,559
9893182318,560
9895477197,561
9895477199,562
9895605363,563
9899696117,564
9899748787,565
9899748788,566
9900581217,567
9902423375,568
9902423381,569
9902425219,570
9905863729,571
9909995000,572
9909998272,573
9910009298,574
9910019637,575
9910024836,576
9910032972,577
9910040937,578
9910060911,579
9910066457,580
9910103001,581
9910144501,582
9910150136,583
9912679842,584
9912679843,585
9913213013,586
9914842198,587
9915327185,588
9915582492,589
9917154756,590
9917157368,591
9917429924,592
9917429925,593
9918427549,594
9918967853,595
9919005301,596
9919009383,597
9919041394,598
9919059892,599
9919070574,600
9919136067,601
9919192799,602
9919208360,603
9919209457,604
9919209458,605
9919209459,606
9919209460,607
9919209461,608
9919209464,609
9919209467,610
9919217261,611
9919220080,612
9919250692,613
9919274457,614
9919310907,615
9919325143,616
9919334623,617
9919370609,618
9920695786,619
9921195120,620
9921202202,621
9921202205,622
9921205118,623
9921209917,624
9921219317,625
9921220218,626
9921223418,627
9922617686,628
9922868827,629
9923358970,630
9924673178,631
9926742727,632
9927083364,633
9927090540,634
9927117405,635
9927149740,636
9927559791,637
9927579884,638
9927888971,639
9930377048,640
9930377050,641
9932163344,642
9932163346,643
9932247481,644
9932247482,645
9932247483,646
9932247484,647
9932247485,648
9932247486,649
9932247487,650
9932265389,651
9932323687,652
9932323688,653
9932323689,654
9932323690,655
9932323691,656
9932323692,657
9932323693,658
9932323694,659
9933266360,660
9937608518,661
9938769018,662
9939468218,663
9941120565,664
9941137665,665
9942243717,666
9942358717,667
9942532817,668
9942667652,669
9942667653,670
9942699517,671
9942728917,672
9942855121,673
9943560900,674
9943942217,675
9944339316,676
9944369917,677
9944369920,678
9944369922,679
9944369923,680
9944369924,681
9944369925,682
9944369926,683
9944369927,684
9944369928,685
9945233016,686
9945276717,687
9947620187,688
9948291335,689
9948540230,690
9949345606,691
9949522289,692
9949799058,693
9949882477,694
9950187073,695
9950874117,696
9950897667,697
9951246017,698
9951248717,699
9951248817,700
9951298219,701
9951303318,702
9951303319,703
9951450148,704
9951473955,705
9951473961,706
9951473976,707
9953103112,708
9953286056,709
9954163101,710
9955030903,711
9955759126,712
9957409165,713
9957835081,714
9959257802,715
9959257804,716
9959285817,717
9959407417,718
9960432828,719
9961288474,720
9961520718,721
9961526318,722
9961754793,723
9962150186,724
9967805788,725
9968224917,726
9968781589,727
9968797405,728
9968797411,729
9969317623,730
9969317625,731
9969317922,732
9969317923,733
9969317925,734
9969317930,735
9969318619,736
9969318620,737
9969318621,738
9969318627,739
9969318724,740
9969318726,741
9969318727,742
9969318732,743
9969318733,744
9969318734,745
9969318736,746
9969318737,747
9969325219,748
9969325220,749
9969325221,750
9969325322,751
9969325323,752
9969325419,753
9969325421,754
9969325917,755
9969326018,756
9971299084,757
9971299085,758
9972105719,759
9975568566,760
9975900234,761
9977222700,762
9977222703,763
9977222705,764
9977222706,765
9977222707,766
9977386017,767
9977398217,768
9979739920,769
9979746724,770
9979746731,771
9980805835,772
9981946835,773
9983543870,774
9983544922,775
9983809187,776
9984581959,777
9986307419,778
9986307420,779
9986977615,780
9990685023,781
9990685024,782
9991227017,783
9991317817,784
9992944158,785
9994188250,786
9995507369,787
9995776042,788
9995786407,789
9996598317,790
9996842379,791
9999832617,792
10000070495,793
10000167221,794
10002654617,795
10002679785,796
10002714394,797
10003554396,798
10003574033,799
10003574039,800
10004171118,801
10004205916,802
10004496539,803
10005882217,804
10005886517,805
10006425917,806
10007057193,807
10007076019,808
10007086418,809
10007102918,810
10007134917,811
10007138517,812
10007147517,813
10007159717,814
10007160197,815
10007184117,816
10007218617,817
10007273917,818
10007992311,819
10008743151,820
10009078717,821
10010823521,822
10011300626,823
10011300640,824
10011300657,825
10011502946,826
10012153950,827
10013055728,828
10013486273,829
10013612965,830
10015465925,831
10015525017,832
10016019061,833
10016019065,834
10016852702,835
10016885170,836
10016885171,837
10017102157,838
10017651617,839
10017651618,840
10017651619,841
10018260518,842
10018277017,843
10018277018,844
10018292740,845
10018299375,846
10018299376,847
10018299377,848
10018299378,849
10018299379,850
10018299380,851
10018299381,852
10018299382,853
10018759633,854
10018759705,855
10018759707,856
10018759709,857
10018759711,858
10018784782,859
10018790432,860
10023905717,861
10023908917,862
10024131079,863
10024203917,864
10024226717,865
10024736319,866
10024736320,867
10025114241,868
10025595793,869
10025595794,870
10025595795,871
10025595796,872
10026269464,873
10027577917,874
10027578117,875
10027581517,876
10027582128,877
10027713289,878
10029388309,879
10029595896,880
10029839791,881
10030114204,882
10030114205,883
10030274737,884
10030274738,885
10030274739,886
10031246372,887
10031246381,888
10031313140,889
10031313144,890
10031965189,891
10032408840,892
10032408841,893
10032475207,894
10032508944,895
10032920452,896
10033881447,897
10036722933,898
10038391676,899
10040337057,900
10040337058,901
10040466528,902
10040891506,903
10040891508,904
10040891509,905
10040891510,906
10043463017,907
10045754653,908
10045754654,909
10046086866,910
10046497497,911
10046651401,912
10046651402,913
10046651403,914
10046651404,915
10046651405,916
10046651407,917
10046651408,918
10046651410,919
10046759072,920
10046759073,921
10046759075,922
10046759076,923
10046759077,924
10046759078,925
10048033954,926
10048033960,927
10051353330,928
10051353331,929
10051353332,930
10051943197,931
10051943200,932
10052083820,933
10052473509,934
10052473510,935
10053410717,936
10053846684,937
10054821891,938
10057304101,939
10059081536,940
10059081538,941
10059081541,942
10064768661,943
10067197172,944
10069694681,945
10069697484,946
10069720741,947
10069720742,948
10069720743,949
10069720744,950
10069720754,951
10073404217,952
10075447459,953
10076726417,954
10080052817,955
10080059517,956
10080059518,957
10080167972,958
10080167973,959
10082191776,960
10083872917,961
10084837273,962
10086049568,963
10086195189,964
10086691517,965
10087441930,966
10088779517,967
10089147920,968
10090220661,969
10090220665,970
10091558817,971
10092319569,972
10093898909,973
10093926033,974
10093926034,975
10094972517,976
10094972617,977
10095809094,978
10096209428,979
10098341390,980
10098341392,981
10098341408,982
10098673058,983
10101178758,984
10101178765,985
10101794031,986
10101907543,987
10101907544,988
10101907545,989
10109816349,990
10112046570,991
10112046571,992
10112046572,993
10112427929,994
10112883860,995
10112883862,996
10116667483,997
10116745435,998
10116749986,999
10119209340,1000
10119209346,1001
10119209348,1002
10119209349,1003
10119209357,1004
10121446069,1005
10121446070,1006
10121446071,1007
10121809923,1008
10123702421,1009
10124157617,1010
10124376673,1011
10124376675,1012
10124398893,1013
10125437511,1014
10125478498,1015
10125491072,1016
10126084289,1017
10126288015,1018
10126606281,1019
10126606282,1020
10128194394,1021
10130389244,1022
10130389245,1023
10130847863,1024
10131806098,1025
10133062125,1026
10133062127,1027
10133062131,1028
10133830491,1029
10135002426,1030
10135699664,1031
10135720969,1032
10135846302,1033
10135995823,1034
10135995824,1035
10138668017,1036
10140236630,1037
10140329517,1038
10143136996,1039
10148047158,1040
10148396971,1041
10151444517,1042
10151444617,1043
10151458819,1044
10151485618,1045
10151485619,1046
10151497817,1047
10151985541,1048
10151985548,1049
10152057534,1050
10155135160,1051
10157344653,1052
10157778217,1053
10159824134,1054
10159824139,1055
10159824141,1056
10159824159,1057
10159824172,1058
10159824174,1059
10160397930,1060
10160397931,1061
10164191783,1062
10164191784,1063
10166435217,1064
10167141560,1065
10167141564,1066
10167397517,1067
10167819455,1068
10167915288,1069
10168587285,1070
10169958835,1071
10169961607,1072
10169984392,1073
10171275150,1074
10171902717,1075
10173695417,1076
10175472454,1077
10175730807,1078
10175730813,1079
10175730816,1080
10175735524,1081
10175735525,1082
10175868517,1083
10176821118,1084
10176874717,1085
10176874718,1086
10178109908,1087
10178146218,1088
10178332317,1089
10178333217,1090
10178333218,1091
10178336217,1092
10178337317,1093
10178337319,1094
10178337321,1095
10178654851,1096
10178654855,1097
10180288646,1098
10180346871,1099
10180478942,1100
10180573014,1101
10181664670,1102
10181865544,1103
10181865546,1104
10183354852,1105
10183629461,1106
10183629462,1107
10184233931,1108
10184233935,1109
10184233936,1110
10184233937,1111
10184234133,1112
10184327809,1113
10184327810,1114
10184327811,1115
10184516835,1116
10184516836,1117
10184516839,1118
10185121958,1119
10185121959,1120
10189183390,1121
10189317185,1122
10189317191,1123
10197476387,1124
10197476391,1125
10197508501,1126
10197552177,1127
10199164663,1128
10200046125,1129
10200046126,1130
10200074434,1131
10201137142,1132
10201166128,1133
10202118202,1134
10202118204,1135
10202118205,1136
10202120758,1137
10202120759,1138
10202120783,1139
10202185537,1140
10202185538,1141
10202185540,1142
10209470445,1143
10210589732,1144
10210979196,1145
10211984387,1146
10211984388,1147
10212493331,1148
10212493332,1149
10214322965,1150
10214322967,1151
10214322969,1152
10214322970,1153
10214468216,1154
10214477517,1155
10214610436,1156
10215215221,1157
10217195776,1158
10218823474,1159
10219000791,1160
10220109289,1161
10221636326,1162
10221955984,1163
10224059418,1164
10225121770,1165
10225121771,1166
10225121772,1167
10225121774,1168
10225121775,1169
10225121778,1170
10225121779,1171
10225121781,1172
10225121783,1173
10225121784,1174
10225121785,1175
10225121786,1176
10225121787,1177
10225121789,1178
10225121790,1179
10225121791,1180
10225121792,1181
10225121793,1182
10225654059,1183
10225654060,1184
10226090003,1185
10226187519,1186
10226191417,1187
10226195518,1188
10226196318,1189
10226196319,1190
10226198617,1191
10226200417,1192
10227932965,1193
10227932966,1194
10228615894,1195
10228615897,1196
10230614369,1197
10230770653,1198
10230770656,1199
10231414017,1200
10231761644,1201
10235630144,1202
10235630146,1203
10236262606,1204
10237448609,1205
10237591484,1206
10238920105,1207
10238948930,1208
10238964805,1209
10238964806,1210
10239246085,1211
10239257680,1212
10239303169,1213
10240131790,1214
10240591336,1215
10240591337,1216
10240591338,1217
10240591339,1218
10247274522,1219
10247274523,1220
10248381916,1221
10251038167,1222
10251069685,1223
10251124080,1224
10251124081,1225
10259629654,1226
10262675401,1227
10262675402,1228
10264500123,1229
10264695977,1230
10267826266,1231
10270005727,1232
10270005763,1233
10270005794,1234
10270005796,1235
10270005797,1236
10270206663,1237
10271328256,1238
10271376699,1239
10271380057,1240
10271471496,1241
10271471497,1242
10271898062,1243
10272936442,1244
10272936450,1245
10272936469,1246
10273767525,1247
10273859553,1248
10273859555,1249
10273859556,1250
10274300730,1251
10278495625,1252
10278495631,1253
10279481710,1254
10283929794,1255
10283929801,1256
10283929802,1257
10284414816,1258
10284800587,1259
10284800592,1260
10284824852,1261
10284824854,1262
10284824855,1263
10284905071,1264
10285970516,1265
10286461430,1266
10286461433,1267
10287840774,1268
10289836370,1269
10290042571,1270
10290042579,1271
10290042582,1272
10290042583,1273
10290042586,1274
10291028384,1275
10291028385,1276
10291795115,1277
10293608937,1278
10293753310,1279
10293753322,1280
10294799938,1281
10294827416,1282
10295283928,1283
10300222609,1284
10300417228,1285
10300748309,1286
10300995931,1287
10302097646,1288
10302282525,1289
10302361284,1290
10302449250,1291
10303356163,1292
10303496501,1293
10303496507,1294
10307371744,1295
10307403301,1296
10307426093,1297
10307426094,1298
10310798742,1299
10310842030,1300
10311822509,1301
10313103109,1302
10313104609,1303
10313578159,1304
10314676709,1305
10314779611,1306
10316773609,1307
10536377409,1308
10537223079,1309
10537504595,1310
10549066409,1311
10550598433,1312
10554336809,1313
10554853234,1314
10554853237,1315
10554853241,1316
10554853245,1317
10555436909,1318
10555437009,1319
10556493809,1320
10559715560,1321
10559715568,1322
10559962746,1323
10559962748,1324
10563102451,1325
10563102453,1326
10563102457,1327
10563102460,1328
10563102463,1329
10564374409,1330
10565783082,1331
10567838175,1332
10567954303,1333
10568045944,1334
10568276371,1335
10568386641,1336
10568386648,1337
10571197003,1338
10571234963,1339
10571234975,1340
10571236911,1341
10572923509,1342
10573433502,1343
10574248512,1344
10574300588,1345
10574331910,1346
10574938407,1347
10574938410,1348
10574946666,1349
10574946676,1350
10576305642,1351
10576352207,1352
10576437283,1353
10576620526,1354
10577286198,1355
10577286201,1356
10578264482,1357
10579877729,1358
10579888104,1359
10579888243,1360
10579888244,1361
10579889643,1362
10579895348,1363
10579896743,1364
10579899816,1365
10580182822,1366
10581107532,1367
10581250707,1368
10582154319,1369
10582154320,1370
10582360545,1371
10582807463,1372
10583170482,1373
10583325405,1374
10583926371,1375
10587050982,1376
10587593705,1377
10589290445,1378
10589676102,1379
10593537658,1380
10594280770,1381
10594421975,1382
10594555907,1383
10594555912,1384
10594555916,1385
10595184503,1386
10596063105,1387
10596386956,1388
10596404120,1389
10596512962,1390
10598722297,1391
10598724817,1392
10599735862,1393
10599880822,1394
10600521201,1395
10600874941,1396
10600959284,1397
10601210929,1398
10601271076,1399
10601271079,1400
10601271084,1401
10601271096,1402
10601271099,1403
10601271101,1404
10601301090,1405
10601301094,1406
10601301095,1407
10601301097,1408
10601301103,1409
10601301104,1410
10601320105,1411
10601320106,1412
10601320107,1413
10601320111,1414
10601320115,1415
10601320118,1416
10601320124,1417
10601320127,1418
10601320128,1419
10601320133,1420
10601320215,1421
10601320216,1422
10601320221,1423
10601320223,1424
10601320239,1425
10601320241,1426
10601320243,1427
10601320247,1428
10601320253,1429
10601320257,1430
10601401490,1431
10601508787,1432
10601731215,1433
10601798188,1434
10603265652,1435
10603646040,1436
10603925690,1437
10604011762,1438
10604011763,1439
10604012555,1440
10604028359,1441
10605472863,1442
10605872399,1443
10605940980,1444
10606270305,1445
10606692388,1446
10606792368,1447
10607018964,1448
10608596809,1449
10608796824,1450
10608856946,1451
10610675965,1452
10611906726,1453
10611906729,1454
10612026512,1455
10612031486,1456
10612031488,1457
10612117100,1458
10613976042,1459
10613976043,1460
10613976044,1461
10613976045,1462
10614139944,1463
10614164354,1464
10614707436,1465
10615712331,1466
10616170085,1467
10616490358,1468
10621450632,1469
10632604781,1470
10632628866,1471
10634046805,1472
10635725335,1473
10643710703,1474
10643710704,1475
10648619899,1476
10648641131,1477
10650924431,1478
10651502400,1479
10653585008,1480
10653905805,1481
10654096118,1482
10654125977,1483
10654125978,1484
10654125982,1485
10654178153,1486
10654178155,1487
10654178156,1488
10654178157,1489
10655104969,1490
10655637848,1491
10656407492,1492
10657128999,1493
10657130915,1494
10657747808,1495
10658238005,1496
10658574981,1497
10660419615,1498
10660457726,1499
10661807889,1500
10661807892,1501
10664849733,1502
10665162079,1503
10669564795,1504
10669564798,1505
10669564802,1506
10669564803,1507
10669580469,1508
10669585433,1509
10669977498,1510
10669977499,1511
10670012381,1512
10670012383,1513
10670012384,1514
10670012385,1515
10670012387,1516
10670012388,1517
10670012389,1518
10670012390,1519
10670012391,1520
10670072954,1521
10672692052,1522
10673330530,1523
10673337835,1524
10673560948,1525
10673923321,1526
10674185312,1527
10674840514,1528
10676712340,1529
10676870206,1530
10678652859,1531
10678728092,1532
10678728094,1533
10680626028,1534
10680642310,1535
10681648982,1536
10683938201,1537
10683974799,1538
10685314123,1539
10685314125,1540
10685362719,1541
10688073206,1542
10688160344,1543
10688167705,1544
10691995312,1545
10692837045,1546
10692837048,1547
10692837049,1548
10693554948,1549
10694857822,1550
10697262606,1551
10697282705,1552
10697346707,1553
10697552140,1554
10697557846,1555
10699183484,1556
10699183485,1557
10699183486,1558
10699183487,1559
10699183488,1560
10699183489,1561
10699183490,1562
10699183491,1563
10699183492,1564
10699909674,1565
10700355666,1566
10701675874,1567
10701675875,1568
10702199857,1569
10702199859,1570
10702355170,1571
10702361335,1572
10702369372,1573
10702372907,1574
10702376325,1575
10702376969,1576
10707387876,1577
10707387877,1578
10709758252,1579
10712263107,1580
10712975621,1581
10713031626,1582
10713231615,1583
10716236805,1584
10716268205,1585
10716332406,1586
10716614405,1587
10716615905,1588
10717307263,1589
10719359193,1590
10719359199,1591
10719359200,1592
10719359204,1593
10719398605,1594
10720013771,1595
10720013776,1596
10720689906,1597
10721776613,1598
10721776618,1599
10721863205,1600
10722055608,1601
10722055609,1602
10722055610,1603
10722055611,1604
10722055613,1605
10722055614,1606
10722055615,1607
10722055616,1608
10722055618,1609
10722055619,1610
10722055620,1611
10722055621,1612
10722055622,1613
10722055623,1614
10722055624,1615
10722055625,1616
10722072195,1617
10722072196,1618
10722072197,1619
10722072198,1620
10722072199,1621
10722072200,1622
10722072202,1623
10722072203,1624
10722083504,1625
10722099408,1626
10722099409,1627
10722099410,1628
10722138306,1629
10722138307,1630
10722138309,1631
10725405407,1632
10725405408,1633
10726448505,1634
10727449264,1635
10729839253,1636
10731465506,1637
10731469705,1638
10733137702,1639
10737719876,1640
10737731571,1641
10737731572,1642
10737731573,1643
10737731574,1644
10739746514,1645
10739756705,1646
10740214734,1647
10741324634,1648
10742204480,1649
10742429405,1650
10743233205,1651
10743316513,1652
10743781670,1653
10743781671,1654
10743781672,1655
10744338983,1656
10748011506,1657
10748015105,1658
10748135478,1659
10751347247,1660
10751347251,1661
10752526451,1662
10757170160,1663
10759071714,1664
10759071716,1665
10759071718,1666
10759071720,1667
10759071721,1668
10759071722,1669
10760759605,1670
10760846426,1671
10760904167,1672
10760941459,1673
10760941460,1674
10761128575,1675
10762379550,1676
10762379551,1677
10762379552,1678
10763234307,1679
10763249005,1680
10763621261,1681
10763697416,1682
10763697419,1683
10763762772,1684
10768057431,1685
10769020805,1686
10770502517,1687
10770502518,1688
10770874306,1689
10771531576,1690
10772700696,1691
10776367432,1692
10776389033,1693
10777894217,1694
10777963305,1695
10778353729,1696
10784410006,1697
10784796848,1698
10786990387,1699
10787296677,1700
10788451874,1701
10788451875,1702
10791280679,1703
10794907288,1704
10795073855,1705
10795096805,1706
10795357008,1707
10795733402,1708
10795752507,1709
10795758762,1710
10796667009,1711
10796937263,1712
10797226905,1713
10798804428,1714
10799249305,1715
10802417470,1716
10803933436,1717
10804068727,1718
10805145796,1719
10807325950,1720
10810718506,1721
10810718706,1722
10810718707,1723
10810718708,1724
10810718709,1725
10810725705,1726
10810725706,1727
10810725805,1728
10810752059,1729
10814369495,1730
10814457886,1731
10814464533,1732
10814464548,1733
10816325364,1734
10816325365,1735
10816685759,1736
10816685760,1737
10816772420,1738
10820059795,1739
10820059796,1740
10820230123,1741
10820230133,1742
10824110882,1743
10824761651,1744
10826818392,1745
10826889433,1746
10828024377,1747
10828024378,1748
10828136886,1749
10829435413,1750
10830351285,1751
10832383014,1752
10834124907,1753
10836562796,1754
10838671120,1755
10838671122,1756
10838671123,1757
10839373405,1758
10839458384,1759
10840044602,1760
10844030664,1761
10844030666,1762
10844030667,1763
10844030671,1764
10844030691,1765
10844030692,1766
10844030695,1767
10844030696,1768
10844067617,1769
10844067621,1770
10844067624,1771
10844067636,1772
10844067637,1773
10844067640,1774
10844067659,1775
10844067708,1776
10844067724,1777
10844067730,1778
10844067742,1779
10844067749,1780
10844067750,1781
10844067752,1782
10844067757,1783
10844067773,1784
10844067778,1785
10844067780,1786
10844067786,1787
10844067793,1788
10844067796,1789
10844067798,1790
10844067800,1791
10844067804,1792
10844399430,1793
10844466798,1794
10844544185,1795
10845769609,1796
10845769705,1797
10853232297,1798
10862756260,1799
10862756263,1800
10862756264,1801
10864589407,1802
10864752663,1803
10864766283,1804
10864777634,1805
10865402628,1806
10865597205,1807
10865702879,1808
10867311605,1809
10867357805,1810
10871040507,1811
10875208710,1812
10875245557,1813
10876243605,1814
10876243606,1815
10876656571,1816
10878366684,1817
10879163305,1818
10879163405,1819
10879526067,1820
10879544400,1821
10881988681,1822
10882090299,1823
10883865488,1824
10883865489,1825
10883865498,1826
10883865499,1827
10883865500,1828
10883865501,1829
10883865502,1830
10883865504,1831
10883900205,1832
10883900209,1833
10884203932,1834
10884356213,1835
10884442435,1836
10886244883,1837
10886244884,1838
10886244885,1839
10886244887,1840
10886559538,1841
10889398414,1842
10890340162,1843
10891995665,1844
10895070212,1845
10895070213,1846
10896053205,1847
10896187369,1848
10896438099,1849
10898650505,1850
10902397214,1851
10902397215,1852
10902401409,1853
10902423805,1854
10903264010,1855
10903264107,1856
10903264206,1857
10903275305,1858
10911321290,1859
10913222194,1860
10913222195,1861
10915989243,1862
10921095605,1863
10921512164,1864
10921570409,1865
10922992690,1866
10923512605,1867
10924175606,1868
10924879467,1869
10928132465,1870
10928132467,1871
10928132477,1872
